team,season,week,game_id,pregame_prior8,pregame_percentile,pregame_prior4,pregame_prior16,pregame_season_to_date,pregame_ewma,prior4_at_game,next4_from_game,prior8_at_game,next8_from_game
ari,2024,12,2024_12_ARI_SEA,0.114551083591,0.140625,0.149171270718,0.106643356643,0.12661498708,0.125152569054,0.149171270718,0.128571428571,0.114551083591,
ari,2024,13,2024_13_ARI_MIN,0.122023809524,0.203125,0.148571428571,0.110918544194,0.129107981221,0.130246809351,0.148571428571,0.110294117647,0.122023809524,
ari,2024,14,2024_14_SEA_ARI,0.141592920354,0.421875,0.177142857143,0.114139693356,0.134903640257,0.14122859943,0.177142857143,0.0687022900763,0.141592920354,
ari,2024,15,2024_15_NE_ARI,0.136778115502,0.453125,0.138157894737,0.115254237288,0.130522088353,0.131621601685,0.138157894737,0.0743243243243,0.136778115502,
ari,2024,16,2024_16_ARI_CAR,0.140186915888,0.453125,0.128571428571,0.118353344768,0.127134724858,0.124382990729,0.128571428571,,0.140186915888,
ari,2024,17,2024_17_ARI_LA,0.131832797428,0.453125,0.110294117647,0.118043844857,0.124555160142,0.118475906771,0.110294117647,,0.131832797428,
ari,2024,18,2024_18_SF_ARI,0.130718954248,0.546875,0.0687022900763,0.120401337793,0.120401337793,0.109088965307,0.0687022900763,,0.130718954248,
ari,2025,1,2025_01_ARI_NO,0.106666666667,0.140625,0.0743243243243,0.118892508143,,0.103809403246,,0.119791666667,,0.124293785311
ari,2025,2,2025_02_CAR_ARI,0.0935483870968,0.078125,0.0647058823529,0.104265402844,,0.0886688760402,,0.135135135135,,0.135220125786
ari,2025,3,2025_03_ARI_SF,0.0982142857143,0.140625,0.09,0.110119047619,,0.104664562562,,0.137254901961,,0.127659574468
ari,2025,4,2025_04_SEA_ARI,0.0973451327434,0.140625,0.115384615385,0.119469026549,,0.118159676647,,0.103448275862,,0.120437956204
ari,2025,5,2025_05_TEN_ARI,0.1,0.140625,0.119791666667,0.118086696562,0.119791666667,0.115028484437,0.119791666667,0.12962962963,,0.111913357401
ari,2025,6,2025_06_ARI_IND,0.101408450704,0.109375,0.135135135135,0.119822485207,0.114406779661,0.111406414399,0.135135135135,0.135338345865,,0.109022556391
ari,2025,7,2025_07_GB_ARI,0.110481586402,0.109375,0.137254901961,0.120481927711,0.122676579926,0.12042664151,0.137254901961,0.116279069767,,0.093984962406
ari,2025,9,2025_09_ARI_DAL,0.110481586402,0.171875,0.103448275862,0.119878603945,0.114754098361,0.111141528846,0.103448275862,0.139534883721,,0.100746268657
ari,2025,10,2025_10_ARI_SEA,0.124293785311,0.265625,0.12962962963,0.11620795107,0.124293785311,0.124056698536,0.12962962963,0.0869565217391,0.124293785311,0.087786259542
