team,season,week,game_id,pregame_prior8,pregame_percentile,pregame_prior4,pregame_prior16,pregame_season_to_date,pregame_ewma,prior4_at_game,next4_from_game,prior8_at_game,next8_from_game
ari,2022,18,2022_18_ARI_SF,0.141304347826,0.515625,0.150753768844,0.114058355438,0.114058355438,0.13177147813,0.150753768844,,0.141304347826,
ari,2023,1,2023_01_ARI_WAS,0.152112676056,0.609375,0.161849710983,0.117250673854,,0.142358534126,,0.153333333333,,0.172413793103
ari,2023,2,2023_02_NYG_ARI,0.151428571429,0.671875,0.16265060241,0.122052704577,,0.146052811457,,0.168918918919,,0.186708860759
ari,2023,3,2023_03_DAL_ARI,0.14880952381,0.578125,0.171052631579,0.128427128427,,0.15076544627,,0.173913043478,,0.171875
ari,2023,4,2023_04_ARI_SF,0.159638554217,0.640625,0.172932330827,0.134699853587,,0.150475626777,,0.182857142857,,0.169696969697
ari,2023,5,2023_05_CIN_ARI,0.157894736842,0.640625,0.153333333333,0.140579710145,0.153333333333,0.150047628919,0.153333333333,0.189349112426,,0.164670658683
ari,2023,6,2023_06_ARI_LA,0.165605095541,0.703125,0.168918918919,0.144542772861,0.167567567568,0.161754946129,0.168918918919,0.202380952381,,0.158054711246
ari,2023,7,2023_07_ARI_SEA,0.172523961661,0.734375,0.173913043478,0.151953690304,0.171673819742,0.167770963894,0.173913043478,0.169811320755,,0.14373088685
ari,2023,8,2023_08_BAL_ARI,0.178571428571,0.734375,0.182857142857,0.158284023669,0.173913043478,0.171945702645,0.182857142857,0.154838709677,,0.131901840491
ari,2023,9,2023_09_ARI_CLE,0.172413793103,0.734375,0.189349112426,0.161721068249,0.172413793103,0.171038902436,0.189349112426,0.139393939394,0.172413793103,0.122257053292
ari,2023,10,2023_10_ATL_ARI,0.186708860759,0.828125,0.202380952381,0.168168168168,0.184135977337,0.188687059432,0.202380952381,0.111801242236,0.186708860759,0.10094637224
ari,2023,11,2023_11_ARI_HOU,0.171875,0.828125,0.169811320755,0.16006097561,0.170918367347,0.166033376079,0.169811320755,0.119047619048,0.171875,
ari,2023,12,2023_12_LA_ARI,0.169696969697,0.828125,0.154838709677,0.164652567976,0.167053364269,0.160952888507,0.154838709677,0.111111111111,0.169696969697,
ari,2023,13,2023_13_ARI_PIT,0.164670658683,0.765625,0.139393939394,0.161339421613,0.161157024793,0.150801999354,0.139393939394,0.103896103896,0.164670658683,
ari,2023,15,2023_15_SF_ARI,0.158054711246,0.703125,0.111801242236,0.161741835148,0.161478599222,0.152729128215,0.111801242236,0.0897435897436,0.158054711246,
ari,2023,16,2023_16_ARI_CHI,0.14373088685,0.671875,0.119047619048,0.1578125,0.155357142857,0.140283223834,0.119047619048,,0.14373088685,
ari,2023,17,2023_17_ARI_PHI,0.131901840491,0.453125,0.111111111111,0.154574132492,0.151162790698,0.132376258151,0.111111111111,,0.131901840491,
