dt,team,player_name,espn_id,gsis_id,pos_grp_id,pos_grp,pos_id,pos_name,pos_abb,pos_slot,pos_rank
2026-03-14T07:32:09Z,HOU,Kai Kroeger,4570033,00-0040654,18,Special Teams,79,Holder,H,3,1
2026-03-14T07:32:09Z,HOU,Jaylin Noel,4586312,00-0040138,18,Special Teams,76,Punt Returner,PR,4,1
2026-03-14T07:32:09Z,HOU,Jaylin Noel,4586312,00-0040138,18,Special Teams,77,Kick Returner,KR,5,1
2026-03-14T07:32:09Z,HOU,Austin Brinkman,4690999,00-0040409,18,Special Teams,39,Long Snapper,LS,6,1
2026-03-14T07:32:09Z,HOU,Brandon Codrington,4576069,00-0039333,18,Special Teams,76,Punt Returner,PR,4,2
2026-03-14T07:32:09Z,HOU,Tremon Smith,3134448,00-0034278,18,Special Teams,77,Kick Returner,KR,5,2
2026-03-14T07:32:09Z,HOU,Brandon Codrington,4576069,00-0039333,18,Special Teams,77,Kick Returner,KR,5,3
2026-03-14T07:32:09Z,HOU,Nico Collins,4258173,00-0036554,21,3WR 1TE,1,Wide Receiver,WR,1,1
2026-03-14T07:32:09Z,HOU,Aireontae Ersery,4429693,00-0040745,21,3WR 1TE,2,Left Tackle,LT,3,1
2026-03-14T07:32:09Z,HOU,Jarrett Patterson,4372774,00-0038615,21,3WR 1TE,3,Left Guard,LG,4,1
2026-03-14T07:32:09Z,HOU,Jake Andrews,4362732,00-0039030,21,3WR 1TE,4,Center,C,5,1
2026-03-14T07:32:09Z,HOU,Ed Ingram,4242227,00-0038131,21,3WR 1TE,5,Right Guard,RG,6,1
2026-03-14T07:32:09Z,HOU,Braden Smith,3121595,00-0034836,21,3WR 1TE,6,Right Tackle,RT,7,1
2026-03-14T07:32:09Z,HOU,C.J. Stroud,4432577,00-0039163,21,3WR 1TE,8,Quarterback,QB,9,1
2026-03-14T07:32:09Z,HOU,Dalton Schultz,3117256,00-0034383,21,3WR 1TE,7,Tight End,TE,10,1
2026-03-14T07:32:09Z,HOU,David Montgomery,4035538,00-0035685,21,3WR 1TE,9,Running Back,RB,11,1
2026-03-14T07:32:09Z,HOU,Jayden Higgins,4877706,00-0040130,21,3WR 1TE,1,Wide Receiver,WR,2,2
2026-03-14T07:32:09Z,HOU,Blake Fisher,4432699,00-0039857,21,3WR 1TE,2,Left Tackle,LT,3,2
2026-03-14T07:32:09Z,HOU,Jarrett Kingston,4373474,00-0039832,21,3WR 1TE,3,Left Guard,LG,4,2
2026-03-14T07:32:09Z,HOU,Eli Cox,4426981,00-0040410,21,3WR 1TE,4,Center,C,5,2
2026-03-14T07:32:09Z,HOU,Sidy Sow,4244826,00-0038569,21,3WR 1TE,5,Right Guard,RG,6,2
2026-03-14T07:32:09Z,HOU,Trent Brown,3043109,00-0032071,21,3WR 1TE,6,Right Tackle,RT,7,2
2026-03-14T07:32:09Z,HOU,Davis Mills,4242546,00-0036898,21,3WR 1TE,8,Quarterback,QB,9,2
2026-03-14T07:32:09Z,HOU,Brevin Jordan,4362504,00-0036556,21,3WR 1TE,7,Tight End,TE,10,2
2026-03-14T07:32:09Z,HOU,Woody Marks,4429059,00-0040583,21,3WR 1TE,9,Running Back,RB,11,2
2026-03-14T07:32:09Z,HOU,Tank Dell,4366031,00-0038977,21,3WR 1TE,1,Wide Receiver,WR,8,3
2026-03-14T07:32:09Z,HOU,Graham Mertz,4426335,00-0040211,21,3WR 1TE,8,Quarterback,QB,9,3
2026-03-14T07:32:09Z,HOU,Cade Stover,4426496,00-0039359,21,3WR 1TE,7,Tight End,TE,10,3
2026-03-14T07:32:09Z,HOU,Jawhar Jordan,4429939,00-0039405,21,3WR 1TE,9,Running Back,RB,11,3
2026-03-14T07:32:09Z,HOU,Xavier Hutchinson,4686422,00-0038618,21,3WR 1TE,1,Wide Receiver,WR,1,4
2026-03-14T07:32:09Z,HOU,Foster Moreau,3843945,00-0034981,21,3WR 1TE,7,Tight End,TE,10,4
2026-03-14T07:32:09Z,HOU,British Brooks,4373273,00-0039603,21,3WR 1TE,9,Running Back,RB,11,4
2026-03-14T07:32:09Z,HOU,Jaylin Noel,4586312,00-0040138,21,3WR 1TE,1,Wide Receiver,WR,2,5
2026-03-14T07:32:09Z,HOU,Luke Lachey,4432338,00-0040250,21,3WR 1TE,7,Tight End,TE,10,5
2026-03-14T07:32:09Z,HOU,Justin Watson,3118892,00-0034386,21,3WR 1TE,1,Wide Receiver,WR,8,6
2026-03-14T07:32:09Z,HOU,Layne Pryor,4878842,PRY456541,21,3WR 1TE,7,Tight End,TE,10,6
2026-03-14T07:32:09Z,HOU,Josh Kelly,4575558,00-0040049,21,3WR 1TE,1,Wide Receiver,WR,1,7
2026-03-14T07:32:09Z,HOU,Jared Wayne,4430681,00-0038728,21,3WR 1TE,1,Wide Receiver,WR,2,8
2026-03-14T07:32:09Z,IND,JT Tuimoloau,4566154,00-0040744,16,Base 4-3 D,11,Left Defensive End,LDE,1,1
2026-03-14T07:32:09Z,IND,Grover Stewart,4058825,00-0033952,16,Base 4-3 D,24,Left Defensive Tackle,LDT,2,1
2026-03-14T07:32:09Z,IND,DeForest Buckner,2971282,00-0032378,16,Base 4-3 D,25,Right Defensive Tackle,RDT,3,1
2026-03-14T07:32:09Z,IND,Laiatu Latu,4426473,00-0039340,16,Base 4-3 D,13,Right Defensive End,RDE,4,1
2026-03-14T07:32:09Z,IND,Jaylon Carlies,4601021,00-0039377,16,Base 4-3 D,26,Weakside Linebacker,WLB,5,1
2026-03-14T07:32:09Z,IND,Austin Ajiake,4374171,00-0039178,16,Base 4-3 D,27,Middle Linebacker,MLB,6,1
2026-03-14T07:32:09Z,IND,John Bullock,4569563,00-0040416,16,Base 4-3 D,28,Strongside Linebacker,SLB,7,1
2026-03-14T07:32:09Z,IND,Sauce Gardner,4427250,00-0037190,16,Base 4-3 D,18,Left Cornerback,LCB,8,1
2026-03-14T07:32:09Z,IND,Daniel Scott,4242415,00-0038392,16,Base 4-3 D,20,Strong Safety,SS,9,1
2026-03-14T07:32:09Z,IND,Cam Bynum,4035861,00-0036629,16,Base 4-3 D,21,Free Safety,FS,10,1
2026-03-14T07:32:09Z,IND,Charvarius Ward,4037361,00-0034573,16,Base 4-3 D,19,Right Cornerback,RCB,11,1
2026-03-14T07:32:09Z,IND,Kenny Moore II,4218312,00-0033393,16,Base 4-3 D,34,Nickel Back,NB,12,1
2026-03-14T07:32:09Z,IND,Micheal Clemons,4240896,00-0038107,16,Base 4-3 D,11,Left Defensive End,LDE,1,2
