season,week,game_id,kickoff_utc,team,opponent,defense_prior_games,offense_prior_games,defense_prior_hit_rate,offense_prior_hit_allowed_rate,historical_pass_rush_edge_z,edge_prior_percentile
2023,6,2023_06_NYG_BUF,2023-10-16T00:20:00.000Z,buf,nyg,8,8,0.1326530612244898,0.10091743119266056,-1.433443239342124,0.07046979865771812
2023,6,2023_06_NYG_BUF,2023-10-16T00:20:00.000Z,nyg,buf,8,8,0.17704918032786884,0.2050561797752809,1.6551977148667651,0.9395973154362416
2023,6,2023_06_DAL_LAC,2023-10-17T00:15:00.000Z,dal,lac,8,8,0.15654952076677317,0.13496932515337423,-0.15786035006133461,0.44481605351170567
2023,6,2023_06_DAL_LAC,2023-10-17T00:15:00.000Z,lac,dal,8,8,0.13448275862068965,0.1144578313253012,-1.0781949385635554,0.14214046822742474
2023,7,2023_07_JAX_NO,2023-10-20T00:15:00.000Z,jax,no,8,8,0.13071895424836602,0.1299093655589124,-0.8818526454195957,0.20166666666666666
2023,7,2023_07_JAX_NO,2023-10-20T00:15:00.000Z,no,jax,8,8,0.15977961432506887,0.1464968152866242,0.13150047951683966,0.5716666666666667
2023,7,2023_07_ATL_TB,2023-10-22T17:00:00.000Z,atl,tb,8,8,0.14040114613180515,0.1423948220064725,-0.3569821669649089,0.3637873754152824
2023,7,2023_07_ATL_TB,2023-10-22T17:00:00.000Z,tb,atl,8,8,0.17114093959731544,0.09785932721712538,-0.4814988835677531,0.3106312292358804
2023,7,2023_07_BUF_NE,2023-10-22T17:00:00.000Z,buf,ne,8,8,0.11513157894736842,0.08945686900958466,-1.945359752285922,0.019933554817275746
2023,7,2023_07_BUF_NE,2023-10-22T17:00:00.000Z,ne,buf,8,8,0.17350157728706625,0.12084592145015106,0.007516027717432181,0.5282392026578073
2023,7,2023_07_CLE_IND,2023-10-22T17:00:00.000Z,cle,ind,8,8,0.14551083591331268,0.17592592592592593,0.39518343615955426,0.6561461794019934
2023,7,2023_07_CLE_IND,2023-10-22T17:00:00.000Z,ind,cle,8,8,0.1935483870967742,0.1044776119402985,0.1656319943068903,0.5830564784053156
2023,7,2023_07_DET_BAL,2023-10-22T17:00:00.000Z,bal,det,8,8,0.15406976744186046,0.11688311688311688,-0.5201345561002174,0.29069767441860467
2023,7,2023_07_DET_BAL,2023-10-22T17:00:00.000Z,det,bal,8,8,0.17101449275362318,0.1404109589041096,0.3189603627673276,0.6262458471760798
2023,7,2023_07_LV_CHI,2023-10-22T17:00:00.000Z,chi,lv,8,8,0.10309278350515463,0.20761245674740483,0.004957560336117563,0.526578073089701
2023,7,2023_07_LV_CHI,2023-10-22T17:00:00.000Z,lv,chi,8,8,0.11147540983606558,0.15432098765432098,-0.8058794653210889,0.21760797342192692
2023,7,2023_07_WAS_NYG,2023-10-22T17:00:00.000Z,nyg,wsh,8,8,0.16510903426791276,0.1908831908831909,1.134294908597631,0.8787375415282392
2023,7,2023_07_WAS_NYG,2023-10-22T17:00:00.000Z,wsh,nyg,8,8,0.10507246376811594,0.2005813953488372,-0.08166046145581768,0.48172757475083056
2023,7,2023_07_ARI_SEA,2023-10-22T20:05:00.000Z,ari,sea,8,8,0.16853932584269662,0.17252396166134185,0.9174137935527226,0.8257328990228013
2023,7,2023_07_ARI_SEA,2023-10-22T20:05:00.000Z,sea,ari,8,8,0.10631229235880399,0.16718266253869968,-0.6379234734534336,0.25895765472312704
2023,7,2023_07_PIT_LA,2023-10-22T20:05:00.000Z,lar,pit,8,8,0.17177914110429449,0.16614420062695925,0.8716850625805543,0.8175895765472313
2023,7,2023_07_PIT_LA,2023-10-22T20:05:00.000Z,pit,lar,8,8,0.12052117263843648,0.16326530612244897,-0.3805414264787087,0.3534201954397394
2023,7,2023_07_GB_DEN,2023-10-22T20:25:00.000Z,den,gb,8,8,0.15460526315789475,0.2,1.0813131135471126,0.8689320388349514
2023,7,2023_07_GB_DEN,2023-10-22T20:25:00.000Z,gb,den,8,8,0.11212121212121212,0.11864406779661017,-1.452112836462983,0.06796116504854369
2023,7,2023_07_LAC_KC,2023-10-22T20:25:00.000Z,kc,lac,8,8,0.15625,0.13256484149855907,-0.15070588939117122,0.44983818770226536
2023,7,2023_07_LAC_KC,2023-10-22T20:25:00.000Z,lac,kc,8,8,0.19533527696793002,0.11176470588235295,0.3776631470526548,0.6553398058252428
2023,7,2023_07_MIA_PHI,2023-10-23T00:20:00.000Z,mia,phi,8,8,0.1864406779661017,0.11036789297658862,0.14297432115386627,0.5771704180064309
2023,7,2023_07_MIA_PHI,2023-10-23T00:20:00.000Z,phi,mia,8,8,0.20303030303030303,0.11504424778761062,0.6203827654450756,0.747588424437299
2023,7,2023_07_SF_MIN,2023-10-24T00:15:00.000Z,min,sf,8,8,0.1826086956521739,0.18475073313782991,1.4862595743578295,0.9326923076923077
2023,7,2023_07_SF_MIN,2023-10-24T00:15:00.000Z,sf,min,8,8,0.13712374581939799,0.13565891472868216,-0.5172620842992801,0.2900641025641026
2023,8,2023_08_TB_BUF,2023-10-27T00:15:00.000Z,buf,tb,8,8,0.13069908814589665,0.09480122324159021,-1.4394435772409406,0.06869009584664537
2023,8,2023_08_TB_BUF,2023-10-27T00:15:00.000Z,tb,buf,8,8,0.171875,0.10365853658536585,-0.28810128147680697,0.3929712460063898
2023,8,2023_08_ATL_TEN,2023-10-29T17:00:00.000Z,atl,ten,8,8,0.12380952380952381,0.13636363636363635,-0.802397232403511,0.21496815286624205
2023,8,2023_08_ATL_TEN,2023-10-29T17:00:00.000Z,ten,atl,8,8,0.16556291390728478,0.24149659863945577,2.181877351201869,0.9856687898089171
2023,8,2023_08_HOU_CAR,2023-10-29T17:00:00.000Z,car,hou,8,8,0.1165644171779141,0.1534090909090909,-0.6447504992383306,0.2531847133757962
2023,8,2023_08_HOU_CAR,2023-10-29T17:00:00.000Z,hou,car,8,8,0.15328467153284672,0.1543026706231454,0.22704176375148713,0.606687898089172
2023,8,2023_08_JAX_PIT,2023-10-29T17:00:00.000Z,jax,pit,8,8,0.1676829268292683,0.12012012012012012,-0.09214626793671953,0.47611464968152867
2023,8,2023_08_JAX_PIT,2023-10-29T17:00:00.000Z,pit,jax,8,8,0.14209115281501342,0.18085106382978725,0.474690333986375,0.6847133757961783
2023,8,2023_08_LA_DAL,2023-10-29T17:00:00.000Z,dal,lar,8,8,0.1377049180327869,0.12732919254658384,-0.6519088201899037,0.2515923566878981
2023,8,2023_08_LA_DAL,2023-10-29T17:00:00.000Z,lar,dal,8,8,0.15666666666666668,0.16012084592145015,0.417130413014764,0.6671974522292994
2023,8,2023_08_MIN_GB,2023-10-29T17:00:00.000Z,gb,min,8,8,0.1357615894039735,0.12195121951219512,-0.8000853041231226,0.21496815286624205
2023,8,2023_08_MIN_GB,2023-10-29T17:00:00.000Z,min,gb,8,8,0.1423948220064725,0.1752873563218391,0.37525886952434234,0.6496815286624203
2023,8,2023_08_NE_MIA,2023-10-29T17:00:00.000Z,mia,ne,8,8,0.11074918566775244,0.1103448275862069,-1.6044326851063224,0.044585987261146494
2023,8,2023_08_NE_MIA,2023-10-29T17:00:00.000Z,ne,mia,8,8,0.20364741641337386,0.11854103343465046,0.7147237172246621,0.7770700636942676
2023,8,2023_08_NO_IND,2023-10-29T17:00:00.000Z,ind,no,8,8,0.10561056105610561,0.10682492581602374,-1.7914148458701016,0.030254777070063694
2023,8,2023_08_NO_IND,2023-10-29T17:00:00.000Z,no,ind,8,8,0.1582089552238806,0.13157894736842105,-0.09331608561570404,0.4745222929936306
2023,8,2023_08_NYJ_NYG,2023-10-29T17:00:00.000Z,nyg,nyj,8,8,0.17177914110429449,0.19113573407202217,1.3625647733127706,0.9187898089171974
2023,8,2023_08_NYJ_NYG,2023-10-29T17:00:00.000Z,nyj,nyg,8,8,0.12542372881355932,0.2090032154340836,0.6256291177072367,0.75
2023,8,2023_08_PHI_WAS,2023-10-29T17:00:00.000Z,phi,wsh,8,8,0.15615615615615616,0.10650887573964497,-0.6209834270287645,0.25955414012738853
2023,8,2023_08_PHI_WAS,2023-10-29T17:00:00.000Z,wsh,phi,8,8,0.1787709497206704,0.2077562326869806,1.843450419266084,0.9601910828025477
2023,8,2023_08_CLE_SEA,2023-10-29T20:05:00.000Z,cle,sea,8,8,0.17759562841530055,0.18541033434650456,1.3776894258479229,0.9195046439628483
2023,8,2023_08_CLE_SEA,2023-10-29T20:05:00.000Z,sea,cle,8,8,0.19924812030075187,0.16393442622950818,1.5027344997420575,0.9318885448916409
2023,8,2023_08_BAL_ARI,2023-10-29T20:25:00.000Z,ari,bal,8,8,0.15425531914893617,0.17857142857142858,0.7055075304600117,0.7731481481481481
2023,8,2023_08_BAL_ARI,2023-10-29T20:25:00.000Z,bal,ari,8,8,0.10666666666666667,0.10658307210031348,-1.7822991303525957,0.030864197530864196
2023,8,2023_08_CIN_SF,2023-10-29T20:25:00.000Z,cin,sf,8,8,0.17094017094017094,0.1307901907356948,0.23751676587880702,0.6033950617283951
2023,8,2023_08_CIN_SF,2023-10-29T20:25:00.000Z,sf,cin,8,8,0.182370820668693,0.1349206349206349,0.5935232432296048,0.7330246913580247
2023,8,2023_08_KC_DEN,2023-10-29T20:25:00.000Z,den,kc,8,8,0.20059880239520958,0.1919191919191919,2.0864968449002195,0.9783950617283951
2023,8,2023_08_KC_DEN,2023-10-29T20:25:00.000Z,kc,den,8,8,0.11598746081504702,0.1346704871060172,-1.0383024065556279,0.14814814814814814
2023,8,2023_08_CHI_LAC,2023-10-30T00:20:00.000Z,chi,lac,8,8,0.13595166163141995,0.1875,0.3595283928588676,0.6406727828746177
2023,8,2023_08_CHI_LAC,2023-10-30T00:20:00.000Z,lac,chi,8,8,0.10559006211180125,0.11436950146627566,-1.7226424169049694,0.0382262996941896
2023,8,2023_08_LV_DET,2023-10-31T00:15:00.000Z,det,lv,8,8,0.10139860139860139,0.14375,-1.2590227664101397,0.10213414634146341
2023,8,2023_08_LV_DET,2023-10-31T00:15:00.000Z,lv,det,8,8,0.12968299711815562,0.13253012048192772,-0.7676239850280493,0.22713414634146342
2023,9,2023_09_TEN_PIT,2023-11-03T00:15:00.000Z,pit,ten,8,8,0.1414790996784566,0.16721311475409836,0.14452516173765714,0.5729483282674772
2023,9,2023_09_TEN_PIT,2023-11-03T00:15:00.000Z,ten,pit,8,8,0.17008797653958943,0.2517482517482518,2.3845539978038066,0.993920972644377
2023,9,2023_09_MIA_KC,2023-11-05T14:30:00.000Z,kc,mia,8,8,0.19571865443425077,0.14835164835164835,1.154163125139457,0.8818181818181818
2023,9,2023_09_MIA_KC,2023-11-05T14:30:00.000Z,mia,kc,8,8,0.19936708860759494,0.08143322475570032,-0.000961987697924617,0.5181818181818182
2023,9,2023_09_ARI_CLE,2023-11-05T18:00:00.000Z,ari,cle,8,8,0.18382352941176472,0.1724137931034483,1.301640530836179,0.9063444108761329
2023,9,2023_09_ARI_CLE,2023-11-05T18:00:00.000Z,cle,ari,8,8,0.10289389067524116,0.19298245614035087,-0.29126180179623173,0.38821752265861026
2023,9,2023_09_CHI_NO,2023-11-05T18:00:00.000Z,chi,no,8,8,0.11550151975683891,0.17845117845117844,-0.25817398635624494,0.3987915407854985
2023,9,2023_09_CHI_NO,2023-11-05T18:00:00.000Z,no,chi,8,8,0.1021021021021021,0.12716763005780346,-1.560276159495709,0.052870090634441085
2023,9,2023_09_LA_GB,2023-11-05T18:00:00.000Z,gb,lar,8,8,0.12861736334405144,0.1282051282051282,-0.8907379424781705,0.19486404833836857
2023,9,2023_09_LA_GB,2023-11-05T18:00:00.000Z,lar,gb,8,8,0.1414790996784566,0.14414414414414414,-0.2728908401042111,0.3957703927492447
2023,9,2023_09_MIN_ATL,2023-11-05T18:00:00.000Z,atl,min,8,8,0.1411042944785276,0.14465408805031446,-0.2723944420090472,0.3957703927492447
2023,9,2023_09_MIN_ATL,2023-11-05T18:00:00.000Z,min,atl,8,8,0.18543046357615894,0.18820224719101122,1.6407947832986325,0.9380664652567976
2023,9,2023_09_SEA_BAL,2023-11-05T18:00:00.000Z,bal,sea,8,8,0.18309859154929578,0.10714285714285714,0.044591260369933626,0.5362537764350453
2023,9,2023_09_SEA_BAL,2023-11-05T18:00:00.000Z,sea,bal,8,8,0.1581769436997319,0.14285714285714285,0.11190615503340315,0.554380664652568
2023,9,2023_09_TB_HOU,2023-11-05T18:00:00.000Z,hou,tb,8,8,0.12048192771084337,0.13694267515923567,-0.9242247216814233,0.18731117824773413
2023,9,2023_09_TB_HOU,2023-11-05T18:00:00.000Z,tb,hou,8,8,0.13392857142857142,0.10975609756097561,-1.1108571350779226,0.13444108761329304
2023,9,2023_09_WAS_NE,2023-11-05T18:00:00.000Z,ne,wsh,8,8,0.1566265060240964,0.13249211356466878,-0.12289030863823507,0.4652567975830816
2023,9,2023_09_WAS_NE,2023-11-05T18:00:00.000Z,wsh,ne,8,8,0.102803738317757,0.19743589743589743,-0.20891492831118896,0.4199395770392749
2023,9,2023_09_IND_CAR,2023-11-05T21:05:00.000Z,car,ind,8,8,0.15123456790123457,0.1643059490084986,0.4211858373481533,0.6701183431952663
2023,9,2023_09_IND_CAR,2023-11-05T21:05:00.000Z,ind,car,8,8,0.148,0.11695906432748537,-0.5164663048418842,0.2943786982248521
2023,9,2023_09_DAL_PHI,2023-11-05T21:25:00.000Z,dal,phi,8,8,0.16442048517520216,0.12658227848101267,0.03647327887931003,0.5398230088495575
2023,9,2023_09_DAL_PHI,2023-11-05T21:25:00.000Z,phi,dal,8,8,0.14285714285714285,0.10682492581602374,-0.8242716798316672,0.20943952802359883
2023,9,2023_09_NYG_LV,2023-11-05T21:25:00.000Z,lv,nyg,8,8,0.14189189189189189,0.1262135922330097,-0.4937494366947835,0.3053097345132743
2023,9,2023_09_NYG_LV,2023-11-05T21:25:00.000Z,nyg,lv,8,8,0.10238907849829351,0.19825072886297376,-0.10033308336308384,0.47345132743362833
2023,9,2023_09_BUF_CIN,2023-11-06T01:20:00.000Z,buf,cin,8,8,0.18126888217522658,0.09226190476190477,-0.21237676365074182,0.4237536656891496
2023,9,2023_09_BUF_CIN,2023-11-06T01:20:00.000Z,cin,buf,8,8,0.18654434250764526,0.15517241379310345,1.0673955089722988,0.8607038123167156
2023,9,2023_09_LAC_NYJ,2023-11-07T01:15:00.000Z,lac,nyj,8,8,0.17405063291139242,0.10985915492957747,-0.014937247076823276,0.5131578947368421
2023,9,2023_09_LAC_NYJ,2023-11-07T01:15:00.000Z,nyj,lac,8,8,0.1246376811594203,0.21052631578947367,0.618593700079219,0.7456140350877193
2023,10,2023_10_CAR_CHI,2023-11-10T01:15:00.000Z,car,chi,8,8,0.09705882352941177,0.16578947368421051,-0.8434644355579474,0.19970845481049562
2023,10,2023_10_CAR_CHI,2023-11-10T01:15:00.000Z,chi,car,8,8,0.14901960784313725,0.17832167832167833,0.6297250976258206,0.7521865889212828
2023,10,2023_10_IND_NE,2023-11-12T14:30:00.000Z,ind,ne,8,8,0.10574018126888217,0.11692307692307692,-1.5881296219521166,0.04796511627906977
2023,10,2023_10_IND_NE,2023-11-12T14:30:00.000Z,ne,ind,8,8,0.15476190476190477,0.11764705882352941,-0.3727341179488063,0.35319767441860467
2023,10,2023_10_CLE_BAL,2023-11-12T18:00:00.000Z,bal,cle,8,8,0.21481481481481482,0.08387096774193549,0.42162204377097295,0.672463768115942
2023,10,2023_10_CLE_BAL,2023-11-12T18:00:00.000Z,cle,bal,8,8,0.15142857142857144,0.18429003021148035,0.80581453938822,0.8043478260869565
2023,10,2023_10_GB_PIT,2023-11-12T18:00:00.000Z,gb,pit,8,8,0.16909620991253643,0.12258064516129032,0.0523875679749245,0.5449275362318841
2023,10,2023_10_GB_PIT,2023-11-12T18:00:00.000Z,pit,gb,8,8,0.1461038961038961,0.16831683168316833,0.37021808898286396,0.6492753623188405
2023,10,2023_10_HOU_CIN,2023-11-12T18:00:00.000Z,cin,hou,8,8,0.13897280966767372,0.15669515669515668,-0.025874076506945416,0.5101449275362319
2023,10,2023_10_HOU_CIN,2023-11-12T18:00:00.000Z,hou,cin,8,8,0.1762917933130699,0.13395638629283488,0.44533329362692126,0.6782608695652174
2023,10,2023_10_NO_MIN,2023-11-12T18:00:00.000Z,min,no,8,8,0.09846153846153846,0.17415730337078653,-0.6758153914426108,0.2463768115942029
2023,10,2023_10_NO_MIN,2023-11-12T18:00:00.000Z,no,min,8,8,0.14242424242424243,0.11046511627906977,-0.8281270573366771,0.2072463768115942
2023,10,2023_10_SF_JAX,2023-11-12T18:00:00.000Z,jax,sf,8,8,0.17039106145251395,0.1242603550295858,0.11605680662562513,0.5652173913043478
2023,10,2023_10_SF_JAX,2023-11-12T18:00:00.000Z,sf,jax,8,8,0.13144329896907217,0.13157894736842105,-0.6903150345316246,0.24347826086956523
2023,10,2023_10_TEN_TB,2023-11-12T18:00:00.000Z,tb,ten,8,8,0.13504823151125403,0.10876132930513595,-1.040065085713783,0.14782608695652175
2023,10,2023_10_TEN_TB,2023-11-12T18:00:00.000Z,ten,tb,8,8,0.11849710982658959,0.23905723905723905,1.0551740664860654,0.8608695652173913
2023,10,2023_10_ATL_ARI,2023-11-12T21:05:00.000Z,ari,atl,8,8,0.17105263157894737,0.18670886075949367,1.362819922642504,0.9173789173789174
2023,10,2023_10_ATL_ARI,2023-11-12T21:05:00.000Z,atl,ari,8,8,0.10299003322259136,0.13095238095238096,-1.4242828195971386,0.07692307692307693
2023,10,2023_10_DET_LAC,2023-11-12T21:05:00.000Z,det,lac,8,8,0.1260053619302949,0.14953271028037382,-0.4872133677884116,0.3091168091168091
2023,10,2023_10_DET_LAC,2023-11-12T21:05:00.000Z,lac,det,8,8,0.13702623906705538,0.1440922190201729,-0.3207410670982311,0.3803418803418803
2023,10,2023_10_NYG_DAL,2023-11-12T21:25:00.000Z,dal,nyg,8,8,0.13651877133105803,0.1398176291793313,-0.4087402490581413,0.3342776203966006
2023,10,2023_10_NYG_DAL,2023-11-12T21:25:00.000Z,nyg,dal,8,8,0.13953488372093023,0.19345238095238096,0.7366680239262937,0.7903682719546742
2023,10,2023_10_WAS_SEA,2023-11-12T21:25:00.000Z,sea,wsh,8,8,0.13742690058479531,0.14098360655737704,-0.3625727624830298,0.3611898016997167
2023,10,2023_10_WAS_SEA,2023-11-12T21:25:00.000Z,wsh,sea,8,8,0.15363128491620112,0.19395465994962216,1.1024908685454986,0.8725212464589235
2023,10,2023_10_NYJ_LV,2023-11-13T01:20:00.000Z,lv,nyj,8,8,0.184375,0.12251655629139073,0.46215077392364246,0.6830985915492958
2023,10,2023_10_NYJ_LV,2023-11-13T01:20:00.000Z,nyj,lv,8,8,0.11904761904761904,0.1884498480243161,0.18117605893830374,0.5943661971830986
2023,10,2023_10_DEN_BUF,2023-11-14T01:15:00.000Z,buf,den,8,8,0.14375,0.08132530120481928,-1.3595395161128376,0.08146067415730338
2023,10,2023_10_DEN_BUF,2023-11-14T01:15:00.000Z,den,buf,8,8,0.17191977077363896,0.21070234113712374,1.9148485438740601,0.9648876404494382
2023,11,2023_11_CIN_BAL,2023-11-17T01:15:00.000Z,bal,cin,8,8,0.16964285714285715,0.10367892976588629,-0.30174932871709625,0.3851540616246499
2023,11,2023_11_CIN_BAL,2023-11-17T01:15:00.000Z,cin,bal,8,8,0.15864022662889518,0.14754098360655737,0.30342562272035434,0.623249299719888
2023,11,2023_11_ARI_HOU,2023-11-19T18:00:00.000Z,ari,hou,8,8,0.138328530259366,0.171875,0.28530963735889714,0.6201117318435754
2023,11,2023_11_ARI_HOU,2023-11-19T18:00:00.000Z,hou,ari,8,8,0.10839160839160839,0.12091503267973856,-1.427628975157323,0.07402234636871509
2023,11,2023_11_CHI_DET,2023-11-19T18:00:00.000Z,chi,det,8,8,0.1323529411764706,0.15625,-0.16491387088344087,0.44273743016759776
2023,11,2023_11_CHI_DET,2023-11-19T18:00:00.000Z,det,chi,8,8,0.11781609195402298,0.14375,-0.753468048141966,0.23184357541899442
2023,11,2023_11_DAL_CAR,2023-11-19T18:00:00.000Z,car,dal,8,8,0.12714776632302405,0.1679790026246719,-0.05379086330565717,0.5
2023,11,2023_11_DAL_CAR,2023-11-19T18:00:00.000Z,dal,car,8,8,0.13703703703703704,0.13505747126436782,-0.4762013816246401,0.3128491620111732
2023,11,2023_11_LAC_GB,2023-11-19T18:00:00.000Z,gb,lac,8,8,0.13019390581717452,0.12307692307692308,-0.8743450290922403,0.1941340782122905
2023,11,2023_11_LAC_GB,2023-11-19T18:00:00.000Z,lac,gb,8,8,0.14930555555555555,0.14367816091954022,-0.01779578354015712,0.5097765363128491
2023,11,2023_11_LV_MIA,2023-11-19T18:00:00.000Z,lv,mia,8,8,0.19626168224299065,0.13636363636363635,0.9360608454155696,0.8310055865921788
2023,11,2023_11_LV_MIA,2023-11-19T18:00:00.000Z,mia,lv,8,8,0.12709030100334448,0.09634551495016612,-1.4779402647115596,0.06284916201117319
2023,11,2023_11_NYG_WAS,2023-11-19T18:00:00.000Z,nyg,wsh,8,8,0.10764872521246459,0.20364741641337386,0.19823538830929086,0.5991620111731844
2023,11,2023_11_NYG_WAS,2023-11-19T18:00:00.000Z,wsh,nyg,8,8,0.12459016393442623,0.19083969465648856,0.34040671072052686,0.638268156424581
2023,11,2023_11_PIT_CLE,2023-11-19T18:00:00.000Z,cle,pit,8,8,0.15819209039548024,0.18604651162790697,1.031750442002635,0.8491620111731844
2023,11,2023_11_PIT_CLE,2023-11-19T18:00:00.000Z,pit,cle,8,8,0.20149253731343283,0.16428571428571428,1.6130997502066131,0.9385474860335196
2023,11,2023_11_TEN_JAX,2023-11-19T18:00:00.000Z,jax,ten,8,8,0.1262135922330097,0.13953488372093023,-0.6406228305035554,0.2569832402234637
2023,11,2023_11_TEN_JAX,2023-11-19T18:00:00.000Z,ten,jax,8,8,0.14016172506738545,0.24584717607973422,1.7974766442048489,0.952513966480447
2023,11,2023_11_TB_SF,2023-11-19T21:05:00.000Z,sf,tb,8,8,0.13043478260869565,0.13257575757575757,-0.6988842951292183,0.23770491803278687
2023,11,2023_11_TB_SF,2023-11-19T21:05:00.000Z,tb,sf,8,8,0.1786743515850144,0.11818181818181818,0.2335997949105572,0.6079234972677595
2023,11,2023_11_NYJ_BUF,2023-11-19T21:25:00.000Z,buf,nyj,8,8,0.18874172185430463,0.0880503144654088,-0.14461635870437128,0.45095367847411444
2023,11,2023_11_NYJ_BUF,2023-11-19T21:25:00.000Z,nyj,buf,8,8,0.1813186813186813,0.16905444126074498,1.277524369682083,0.9032697547683923
2023,11,2023_11_SEA_LA,2023-11-19T21:25:00.000Z,lar,sea,8,8,0.1620879120879121,0.1529051987767584,0.48331731106342085,0.6989100817438693
2023,11,2023_11_SEA_LA,2023-11-19T21:25:00.000Z,sea,lar,8,8,0.12297734627831715,0.12576687116564417,-1.0188468372620385,0.1553133514986376
2023,11,2023_11_MIN_DEN,2023-11-20T01:20:00.000Z,den,min,8,8,0.14080459770114942,0.22408026755852842,1.3790496710502822,0.9200542005420054
2023,11,2023_11_MIN_DEN,2023-11-20T01:20:00.000Z,min,den,8,8,0.14556962025316456,0.15954415954415954,0.20130518938291395,0.6002710027100271
2023,11,2023_11_PHI_KC,2023-11-21T01:15:00.000Z,kc,phi,8,8,0.17344173441734417,0.1440677966101695,0.5907729426716374,0.7351351351351352
2023,11,2023_11_PHI_KC,2023-11-21T01:15:00.000Z,phi,kc,8,8,0.20249221183800623,0.10909090909090909,0.595463037244534,0.7391891891891892
2023,12,2023_12_GB_DET,2023-11-23T17:30:00.000Z,det,gb,8,8,0.14383561643835616,0.15,-0.041354567490471554,0.49865229110512127
2023,12,2023_12_GB_DET,2023-11-23T17:30:00.000Z,gb,det,8,8,0.1476923076923077,0.12903225806451613,-0.3808110294748278,0.3477088948787062
2023,12,2023_12_WAS_DAL,2023-11-23T21:30:00.000Z,dal,wsh,8,8,0.13636363636363635,0.1339031339031339,-0.5769812497597225,0.27553763440860213
2023,12,2023_12_WAS_DAL,2023-11-23T21:30:00.000Z,wsh,dal,8,8,0.14675767918088736,0.16216216216216217,0.273997259714634,0.6169354838709677
2023,12,2023_12_SF_SEA,2023-11-24T01:20:00.000Z,sea,sf,8,8,0.18529411764705883,0.15,0.9873065813171417,0.8378016085790885
2023,12,2023_12_SF_SEA,2023-11-24T01:20:00.000Z,sf,sea,8,8,0.15300546448087432,0.13805970149253732,-0.06469339377154151,0.4865951742627346
2023,12,2023_12_MIA_NYJ,2023-11-24T20:00:00.000Z,mia,nyj,8,8,0.19063545150501673,0.0967741935483871,-0.05360701719579688,0.49732620320855614
2023,12,2023_12_MIA_NYJ,2023-11-24T20:00:00.000Z,nyj,mia,8,8,0.19365079365079366,0.17415730337078653,1.6317582874266763,0.9411764705882353
2023,12,2023_12_CAR_TEN,2023-11-26T18:00:00.000Z,car,ten,8,8,0.12,0.18037135278514588,-0.020380804576983078,0.508
2023,12,2023_12_CAR_TEN,2023-11-26T18:00:00.000Z,ten,car,8,8,0.12867647058823528,0.25,1.6456829018164085,0.9426666666666667
2023,12,2023_12_JAX_HOU,2023-11-26T18:00:00.000Z,hou,jax,8,8,0.1536231884057971,0.11224489795918367,-0.6118049741078093,0.264
2023,12,2023_12_JAX_HOU,2023-11-26T18:00:00.000Z,jax,hou,8,8,0.14857142857142858,0.13069908814589665,-0.35155538885392934,0.36
