season,game_type,team,week,gsis_id,position,full_name,first_name,last_name,report_primary_injury,report_secondary_injury,report_status,practice_primary_injury,practice_secondary_injury,practice_status,date_modified
2024,REG,CLE,3,00-0029008,LS,Charley Hughlett,Charley,Hughlett,,,,Foot,,Limited Participation in Practice,2024-09-20T18:53:56Z
2024,REG,CLE,3,00-0039014,T,Dawand Jones,Dawand,Jones,,,,Knee,,Limited Participation in Practice,2024-09-20T18:53:56Z
2024,REG,CLE,3,00-0031576,DE,Za'Darius Smith,Za'Darius,Smith,,,,Back,,Limited Participation in Practice,2024-09-20T18:53:56Z
2024,REG,CLE,3,00-0034856,CB,Denzel Ward,Denzel,Ward,,,,Shoulder,Toe,Limited Participation in Practice,2024-09-20T18:55:00Z
2024,REG,CLE,3,00-0037251,DE,Alex Wright,Alex,Wright,,,,Triceps,Elbow,Limited Participation in Practice,2024-09-20T18:53:56Z
2024,REG,CLE,3,00-0033885,TE,David Njoku,David,Njoku,Ankle,,Out,Ankle,,Did Not Participate In Practice,2024-09-20T18:55:57Z
2024,REG,CLE,3,00-0038098,RB,Pierre Strong,Pierre,Strong,Hamstring,,Out,Hamstring,,Did Not Participate In Practice,2024-09-20T18:56:12Z
2024,REG,CLE,3,00-0033057,T,Jack Conklin,Jack,Conklin,Knee,,Questionable,Knee,,Limited Participation in Practice,2024-09-20T18:55:29Z
2024,REG,CLE,3,00-0036267,T,Jedrick Wills,Jedrick,Wills,Knee,,Questionable,Knee,,Limited Participation in Practice,2024-09-20T18:55:29Z
2024,REG,DAL,3,00-0031236,WR,Brandin Cooks,Brandin,Cooks,,,,Not injury related - resting player,,Full Participation in Practice,2024-09-19T19:48:49Z
2024,REG,DAL,3,00-0036361,CB,Trevon Diggs,Trevon,Diggs,,,,Foot,,Full Participation in Practice,2024-09-20T18:55:16Z
2024,REG,DAL,3,00-0038041,TE,Jake Ferguson,Jake,Ferguson,,,,Knee,,Full Participation in Practice,2024-09-20T18:55:10Z
2024,REG,DAL,3,00-0033877,S,Malik Hooker,Malik,Hooker,,,,Shoulder,,Full Participation in Practice,2024-09-20T18:55:00Z
2024,REG,DAL,3,00-0031554,LB,Eric Kendricks,Eric,Kendricks,,,,Not injury related - resting player,,Full Participation in Practice,2024-09-19T19:49:03Z
2024,REG,DAL,3,00-0039900,DE,Marshawn Kneeland,Marshawn,Kneeland,,,,Calf,,Full Participation in Practice,2024-09-20T18:53:48Z
2024,REG,DAL,3,00-0036358,WR,CeeDee Lamb,CeeDee,Lamb,,,,Ankle,,Full Participation in Practice,2024-09-20T18:54:33Z
2024,REG,DAL,3,00-0031411,DE,Demarcus Lawrence,Demarcus,Lawrence,,,,Not injury related - resting player,,Full Participation in Practice,2024-09-19T19:49:35Z
2024,REG,DAL,3,00-0033928,CB,Jourdan Lewis,Jourdan,Lewis,,,,Not injury related - resting player,,Full Participation in Practice,2024-09-19T19:49:50Z
2024,REG,DAL,3,00-0031402,G,Zack Martin,Zack,Martin,,,,Not injury related - resting player,Knee,Full Participation in Practice,2024-09-20T18:53:48Z
2024,REG,DAL,3,00-0038742,DE,Tyrus Wheat,Tyrus,Wheat,,,,Not injury related - personal matter,,Full Participation in Practice,2024-09-19T16:45:46Z
2024,REG,DAL,3,00-0038640,WR,Jalen Brooks,Jalen,Brooks,Ankle,,Questionable,Ankle,,Limited Participation in Practice,2024-09-20T18:55:56Z
2024,REG,DAL,3,00-0038545,DT,Mazi Smith,Mazi,Smith,Back,,Questionable,Back,,Limited Participation in Practice,2024-09-20T18:55:56Z
2024,REG,DAL,3,00-0038741,WR,John Stephens,John,Stephens,Hamstring,,Questionable,Hamstring,,Limited Participation in Practice,2024-09-20T18:55:56Z
2024,REG,DEN,3,00-0035248,DE,Zach Allen,Zach,Allen,,,,Shoulder,,Full Participation in Practice,2024-09-20T20:06:48Z
2024,REG,DEN,3,00-0037252,TE,Greg Dulcich,Greg,Dulcich,,,,Knee,Ankle,Full Participation in Practice,2024-09-20T20:06:48Z
2024,REG,DEN,3,00-0034805,DE,John Franklin-Myers,John,Franklin-Myers,,,,Concussion,,Full Participation in Practice,2024-09-20T20:17:17Z
2024,REG,DEN,3,00-0036221,S,Brandon Jones,Brandon,Jones,,,,Foot,,Full Participation in Practice,2024-09-20T20:17:11Z
2024,REG,DEN,3,00-0033943,WR,Josh Reynolds,Josh,Reynolds,,,,Achilles,,Full Participation in Practice,2024-09-20T20:06:48Z
2024,REG,DEN,3,00-0036422,TE,Adam Trautman,Adam,Trautman,,,,Shoulder,,Full Participation in Practice,2024-09-20T20:06:48Z
2024,REG,DEN,3,00-0039424,WR,Devaughn Vele,Devaughn,Vele,,,,Ribs,,Full Participation in Practice,2024-09-20T20:06:48Z
2024,REG,DEN,3,00-0036995,LB,Baron Browning,Baron,Browning,Foot,,Out,Foot,,Did Not Participate In Practice,2024-09-20T20:07:00Z
2024,REG,DEN,3,00-0038605,S,J.L. Skinner,J.L.,Skinner,Ankle,,Out,Ankle,,Did Not Participate In Practice,2024-09-20T20:17:05Z
2024,REG,DET,3,00-0034344,DE,Marcus Davenport,Marcus,Davenport,,,,Groin,,Full Participation in Practice,2024-09-20T19:45:02Z
2024,REG,DET,3,00-0037667,S,Kerby Joseph,Kerby,Joseph,,,,Back,,Full Participation in Practice,2024-09-20T19:45:02Z
2024,REG,DET,3,00-0036963,WR,Amon-Ra St. Brown,Amon-Ra,St. Brown,,,,Quadricep,,Full Participation in Practice,2024-09-20T19:45:02Z
2024,REG,DET,3,00-0036993,S,Ifeatu Melifonwu,Ifeatu,Melifonwu,Ankle,,Out,Ankle,,Did Not Participate In Practice,2024-09-20T19:47:26Z
2024,REG,DET,3,00-0039862,CB,Ennis Rakestraw,Ennis,Rakestraw,Hamstring,,Out,Hamstring,,Did Not Participate In Practice,2024-09-20T19:47:13Z
2024,REG,DET,3,00-0033914,LB,Alex Anzalone,Alex,Anzalone,Concussion,,Questionable,Concussion,,Limited Participation in Practice,2024-09-20T19:46:29Z
2024,REG,DET,3,00-0039903,CB,Terrion Arnold,Terrion,Arnold,Illness,,Questionable,Illness,,Limited Participation in Practice,2024-09-20T19:46:29Z
2024,REG,DET,3,00-0032395,G,Graham Glasgow,Graham,Glasgow,Knee,,Questionable,Knee,,Limited Participation in Practice,2024-09-20T19:46:29Z
2024,REG,DET,3,00-0039451,WR,Isaiah Williams,Isaiah,Williams,Abdomen,,Questionable,Abdomen,,Limited Participation in Practice,2024-09-20T19:49:48Z
2024,REG,GB,3,00-0037083,DE,Kingsley Enagbare,Kingsley,Enagbare,,,,Groin,,Full Participation in Practice,2024-09-20T19:28:42Z
2024,REG,GB,3,00-0039649,K,Brayden Narveson,Brayden,Narveson,,,,Right Foot,,Full Participation in Practice,2024-09-21T18:11:05Z
2024,REG,GB,3,00-0033120,DT,Kenny Clark,Kenny,Clark,,,,Toe,,Limited Participation in Practice,2024-09-20T19:28:42Z
2024,REG,GB,3,00-0035700,RB,Josh Jacobs,Josh,Jacobs,,,,Back,,Limited Participation in Practice,2024-09-20T19:28:42Z
2024,REG,GB,3,00-0035526,G,Elgton Jenkins,Elgton,Jenkins,,,,Illness,Glute,Limited Participation in Practice,2024-09-20T19:28:42Z
2024,REG,GB,3,00-0038996,TE,Tucker Kraft,Tucker,Kraft,,,,Shoulder,,Limited Participation in Practice,2024-09-20T19:28:42Z
2024,REG,GB,3,00-0036622,C,Josh Myers,Josh,Myers,,,,Ankle,,Limited Participation in Practice,2024-09-20T19:28:42Z
2024,REG,GB,3,00-0039146,WR,Jayden Reed,Jayden,Reed,,,,Calf,,Limited Participation in Practice,2024-09-20T19:28:42Z
2024,REG,GB,3,00-0037817,T,Zach Tom,Zach,Tom,,,,Quadricep,,Limited Participation in Practice,2024-09-20T19:28:42Z
2024,REG,GB,3,00-0037196,T,Rasheed Walker,Rasheed,Walker,,,,Shoulder,,Limited Participation in Practice,2024-09-20T19:28:42Z
2024,REG,GB,3,00-0039904,T,Jordan Morgan,Jordan,Morgan,Shoulder,,Out,Shoulder,,Did Not Participate In Practice,2024-09-20T19:30:13Z
2024,REG,GB,3,00-0038408,CB,Carrington Valentine,Carrington,Valentine,Ankle,,Doubtful,Ankle,,Did Not Participate In Practice,2024-09-20T19:30:37Z
2024,REG,GB,3,00-0036264,QB,Jordan Love,Jordan,Love,Knee,,Questionable,Knee,,Limited Participation in Practice,2024-09-20T19:29:36Z
2024,REG,HOU,3,00-0035166,LB,Azeez Al-Shaair,Azeez,Al-Shaair,,,,Shin,,Full Participation in Practice,2024-09-20T19:15:56Z
2024,REG,HOU,3,00-0035150,CB,Kris Boyd,Kris,Boyd,,,,Hip,,Full Participation in Practice,2024-09-20T19:16:03Z
2024,REG,HOU,3,00-0036554,WR,Nico Collins,Nico,Collins,,,,Hip,Foot,Full Participation in Practice,2024-09-20T19:16:09Z
2024,REG,HOU,3,00-0034275,DT,Folorunso Fatukasi,Folorunso,Fatukasi,,,,Shoulder,,Full Participation in Practice,2024-09-20T19:16:16Z
2024,REG,HOU,3,00-0039343,CB,Kamari Lassiter,Kamari,Lassiter,,,,Elbow,,Full Participation in Practice,2024-09-20T19:15:48Z
2024,REG,HOU,3,00-0034383,TE,Dalton Schultz,Dalton,Schultz,,,,Ankle,,Full Participation in Practice,2024-09-20T19:15:48Z
2024,REG,HOU,3,00-0037258,RB,Dameon Pierce,Dameon,Pierce,Hamstring,,Out,Hamstring,,Did Not Participate In Practice,2024-09-20T19:19:33Z
2024,REG,HOU,3,00-0033897,RB,Joe Mixon,Joe,Mixon,Ankle,,Doubtful,Ankle,,Did Not Participate In Practice,2024-09-20T19:18:45Z
2024,REG,HOU,3,00-0038615,C,Jarrett Patterson,Jarrett,Patterson,Calf,,Questionable,Calf,,Did Not Participate In Practice,2024-09-20T19:17:43Z
2024,REG,HOU,3,00-0038936,C,Juice Scruggs,Juice,Scruggs,Groin,,Questionable,Groin,,Limited Participation in Practice,2024-09-20T19:17:43Z
2024,REG,HOU,3,00-0034355,S,M.J. Stewart,M.J.,Stewart,Knee,,Questionable,Knee,,Limited Participation in Practice,2024-09-20T19:17:43Z
2024,REG,IND,3,00-0032383,C,Ryan Kelly,Ryan,Kelly,,,,Not injury related - resting player,,Did Not Participate In Practice,2024-09-20T14:21:10Z
2024,REG,IND,3,00-0034836,T,Braden Smith,Braden,Smith,,,,Knee,,Did Not Participate In Practice,2024-09-20T13:02:09Z
2024,REG,IND,3,00-0036253,S,Julian Blackmon,Julian,Blackmon,,,,Shoulder,,Full Participation in Practice,2024-09-20T12:57:24Z
2024,REG,IND,3,00-0038997,WR,Josh Downs,Josh,Downs,,,,Ankle,,Full Participation in Practice,2024-09-20T12:57:24Z
2024,REG,IND,3,00-0035269,K,Matt Gay,Matt,Gay,,,,Right Quadricep,,Full Participation in Practice,2024-09-20T12:57:24Z
2024,REG,IND,3,00-0033393,CB,Kenny Moore,Kenny,Moore,,,,Thumb,,Full Participation in Practice,2024-09-20T12:57:24Z
2024,REG,IND,3,00-0037323,S,Rodney Thomas,Rodney,Thomas,,,,Shoulder,,Full Participation in Practice,2024-09-20T12:57:24Z
2024,REG,IND,3,00-0036252,WR,Michael Pittman,Michael,Pittman,Back,Calf,Questionable,Back,Calf,Did Not Participate In Practice,2024-09-20T13:01:50Z
2024,REG,IND,3,00-0039340,DE,Laiatu Latu,Laiatu,Latu,Hip,,Questionable,Hip,,Limited Participation in Practice,2024-09-20T12:57:33Z
2024,REG,JAX,3,00-0032164,DE,Arik Armstead,Arik,Armstead,,,,Not injury related - resting player,,Did Not Participate In Practice,2024-09-21T17:02:27Z
2024,REG,JAX,3,00-0033889,T,Cam Robinson,Cam,Robinson,,,,Knee,,Full Participation in Practice,2024-09-21T17:01:50Z
2024,REG,JAX,3,00-0033881,TE,Evan Engram,Evan,Engram,Hamstring,,Out,Hamstring,,Did Not Participate In Practice,2024-09-21T17:02:51Z
2024,REG,JAX,3,00-0038555,RB,Tank Bigsby,Tank,Bigsby,Shoulder,,Questionable,Shoulder,,Limited Participation in Practice,2024-09-21T17:03:17Z
2024,REG,JAX,3,00-0036497,WR,Tim Jones,Tim,Jones,Foot,,Questionable,Foot,,Limited Participation in Practice,2024-09-21T17:05:48Z
2024,REG,JAX,3,00-0034968,S,Darnell Savage,Darnell,Savage,Quadricep,,Questionable,Quadricep,,Limited Participation in Practice,2024-09-21T17:04:56Z
2024,REG,KC,3,00-0036378,DE,Michael Danna,Michael,Danna,,,,Quadricep,,Full Participation in Practice,2024-09-20T18:41:52Z
2024,REG,KC,3,00-0037198,CB,Nazeeh Johnson,Nazeeh,Johnson,,,,Hamstring,,Full Participation in Practice,2024-09-20T18:41:52Z
2024,REG,KC,3,00-0034818,DT,Derrick Nnadi,Derrick,Nnadi,,,,Triceps,,Full Participation in Practice,2024-09-20T18:41:52Z
2024,REG,KC,3,00-0030757,DT,Mike Pennel,Mike,Pennel,,,,Groin,,Full Participation in Practice,2024-09-20T18:41:52Z
2024,REG,KC,3,00-0039894,WR,Xavier Worthy,Xavier,Worthy,,,,Quadricep,,Full Participation in Practice,2024-09-20T18:41:52Z
2024,REG,LA,3,00-0033884,CB,Tre'Davious White,Tre'Davious,White,,,,Not injury related - resting player,,Did Not Participate In Practice,2024-09-20T19:48:57Z
2024,REG,LA,3,00-0036339,G,Kevin Dotson,Kevin,Dotson,,,,Foot,,Full Participation in Practice,2024-09-20T19:48:45Z
2024,REG,LA,3,00-0039074,TE,Davis Allen,Davis,Allen,Back,,Out,Back,,Did Not Participate In Practice,2024-09-20T19:50:19Z
2024,REG,LA,3,00-0033908,WR,Cooper Kupp,Cooper,Kupp,Ankle,,Out,Ankle,,Did Not Participate In Practice,2024-09-20T19:50:36Z
2024,REG,LA,3,00-0036903,DT,Bobby Brown,Bobby,Brown,Ankle,,Questionable,Ankle,,Limited Participation in Practice,2024-09-20T19:51:40Z
2024,REG,LA,3,00-0037839,CB,Cobie Durant,Cobie,Durant,Toe,,Questionable,Toe,,Limited Participation in Practice,2024-09-20T19:51:21Z
2024,REG,LA,3,00-0039750,K,Joshua Karty,Joshua,Karty,Groin,,Questionable,Groin,,Limited Participation in Practice,2024-09-20T19:51:04Z
2024,REG,LAC,3,00-0033156,DE,Joey Bosa,Joey,Bosa,,,,Hip,,Full Participation in Practice,2024-09-20T19:03:57Z
2024,REG,LAC,3,00-0034830,TE,Hayden Hurst,Hayden,Hurst,,,,Ankle,,Full Participation in Practice,2024-09-20T19:04:42Z
2024,REG,LAC,3,00-0031040,DE,Khalil Mack,Khalil,Mack,,,,Not injury related - resting player,,Full Participation in Practice,2024-09-20T19:03:38Z
2024,REG,LAC,3,00-0039346,LB,Junior Colson,Junior,Colson,Hamstring,,Out,Hamstring,,Did Not Participate In Practice,2024-09-20T19:07:44Z
2024,REG,LAC,3,00-0036355,QB,Justin Herbert,Justin,Herbert,Ankle,,Questionable,Ankle,,Did Not Participate In Practice,2024-09-20T19:07:26Z
2024,REG,LAC,3,00-0036988,WR,Josh Palmer,Josh,Palmer,Elbow,Calf,Questionable,Elbow,Calf,Did Not Participate In Practice,2024-09-20T19:07:26Z
2024,REG,LAC,3,00-0036380,S,Alohi Gilman,Alohi,Gilman,Knee,,Questionable,Knee,,Full Participation in Practice,2024-09-20T19:07:26Z
2024,REG,LAC,3,00-0032146,DE,Bud Dupree,Bud,Dupree,Illness,,Questionable,Illness,,Limited Participation in Practice,2024-09-20T19:07:26Z
2024,REG,LAC,3,00-0037307,CB,Ja'Sir Taylor,Ja'Sir,Taylor,Fibula,,Questionable,Fibula,,Limited Participation in Practice,2024-09-20T19:07:26Z
2024,REG,LV,3,00-0039374,LB,Tommy Eichenberg,Tommy,Eichenberg,,,,Knee,,Full Participation in Practice,2024-09-20T20:54:38Z
2024,REG,LV,3,00-0034759,T,Kolton Miller,Kolton,Miller,,,,Shoulder,,Full Participation in Practice,2024-09-20T20:54:53Z
2024,REG,LV,3,00-0037255,G,Dylan Parham,Dylan,Parham,,,,Foot,,Full Participation in Practice,2024-09-20T20:55:03Z
2024,REG,LV,3,00-0036878,DE,Janarius Robinson,Janarius,Robinson,,,,Hand,,Full Participation in Practice,2024-09-20T20:54:38Z
2024,REG,LV,3,00-0038602,S,Christopher Smith,Christopher,Smith,,,,Knee,,Full Participation in Practice,2024-09-20T20:54:38Z
2024,REG,LV,3,00-0036990,LB,Divine Deablo,Divine,Deablo,Oblique,Concussion,Out,Oblique,Concussion,Did Not Participate In Practice,2024-09-20T20:56:51Z
2024,REG,LV,3,00-0039357,CB,Decamerion Richardson,Decamerion,Richardson,Hamstring,,Doubtful,Hamstring,,Did Not Participate In Practice,2024-09-20T20:57:09Z
2024,REG,LV,3,00-0038541,DE,Tyree Wilson,Tyree,Wilson,Knee,,Questionable,Knee,,Full Participation in Practice,2024-09-20T20:56:43Z
2024,REG,LV,3,00-0034973,DE,Maxx Crosby,Maxx,Crosby,Ankle,,Questionable,Ankle,,Limited Participation in Practice,2024-09-20T20:56:43Z
2024,REG,LV,3,00-0035231,DT,Christian Wilkins,Christian,Wilkins,Knee,,Questionable,Knee,,Limited Participation in Practice,2024-09-20T20:57:34Z
2024,REG,MIA,3,00-0026190,DE,Calais Campbell,Calais,Campbell,,,,Not injury related - resting player,,Did Not Participate In Practice,2024-09-18T22:18:43Z
2024,REG,MIA,3,00-0037010,G,Liam Eichenberg,Liam,Eichenberg,,,,Shoulder,,Full Participation in Practice,2024-09-20T18:49:17Z
2024,REG,MIA,3,00-0036596,G,Robert Jones,Robert,Jones,,,,Shoulder,,Full Participation in Practice,2024-09-20T18:49:17Z
2024,REG,MIA,3,00-0036934,LB,Jaelan Phillips,Jaelan,Phillips,,,,Achilles,,Full Participation in Practice,2024-09-20T18:49:17Z
2024,REG,MIA,3,00-0034115,RB,Jeffery Wilson,Jeffery,Wilson,,,,Oblique,,Full Participation in Practice,2024-09-20T18:49:17Z
2024,REG,MIA,3,00-0030067,T,Terron Armstead,Terron,Armstead,,,,Shoulder,Knee,Limited Participation in Practice,2024-09-20T18:49:17Z
2024,REG,MIA,3,00-0038507,WR,Grant DuBose,Grant,DuBose,Shoulder,,Out,Shoulder,,Did Not Participate In Practice,2024-09-20T18:49:45Z
2024,REG,MIA,3,00-0031687,RB,Raheem Mostert,Raheem,Mostert,Chest,,Doubtful,Chest,,Limited Participation in Practice,2024-09-20T18:50:01Z
2024,REG,MIA,3,00-0039880,WR,Malik Washington,Malik,Washington,Quadricep,,Doubtful,Quadricep,,Limited Participation in Practice,2024-09-20T18:50:49Z
2024,REG,MIN,3,00-0035588,C,Garrett Bradbury,Garrett,Bradbury,,,,Knee,,Full Participation in Practice,2024-09-20T19:07:56Z
2024,REG,MIN,3,00-0038131,G,Ed Ingram,Ed,Ingram,,,,Triceps,,Full Participation in Practice,2024-09-20T19:07:56Z
2024,REG,MIN,3,00-0036322,WR,Justin Jefferson,Justin,Jefferson,,,,Quadricep,,Full Participation in Practice,2024-09-20T19:08:06Z
2024,REG,MIN,3,00-0033293,RB,Aaron Jones,Aaron,Jones,,,,Hip,,Full Participation in Practice,2024-09-20T19:07:56Z
2024,REG,MIN,3,00-0037291,WR,Jalen Nailor,Jalen,Nailor,,,,Ankle,,Full Participation in Practice,2024-09-20T19:07:56Z
2024,REG,MIN,3,00-0034158,T,Brian O'Neill,Brian,O'Neill,,,,Elbow,,Full Participation in Practice,2024-09-20T19:07:56Z
2024,REG,MIN,3,00-0035272,DE,Andrew Van Ginkel,Andrew,Van Ginkel,,,,Foot,,Full Participation in Practice,2024-09-20T19:07:56Z
2024,REG,MIN,3,00-0038994,WR,Jordan Addison,Jordan,Addison,Ankle,,Out,Ankle,,Did Not Participate In Practice,2024-09-20T19:08:53Z
2024,REG,MIN,3,00-0038807,LB,Ivan Pace,Ivan,Pace,Quadricep,Ankle,Out,Quadricep,Ankle,Did Not Participate In Practice,2024-09-20T19:09:21Z
2024,REG,MIN,3,00-0039924,DE,Dallas Turner,Dallas,Turner,Knee,,Out,Knee,,Did Not Participate In Practice,2024-09-20T19:09:33Z
2024,REG,NE,3,00-0036193,LB,Anfernee Jennings,Anfernee,Jennings,,,,Knee,,Full Participation in Practice,2024-09-18T16:59:03Z
2024,REG,NE,3,00-0037253,CB,Marcus Jones,Marcus,Jones,,,,Knee,,Full Participation in Practice,2024-09-18T16:59:13Z
2024,REG,NE,3,00-0039887,G,Layden Robinson,Layden,Robinson,,,,Shoulder,,Full Participation in Practice,2024-09-18T16:59:23Z
2024,REG,NE,3,00-0034385,LB,Ja'Whaun Bentley,Ja'Whaun,Bentley,Shoulder,,Out,Shoulder,,Did Not Participate In Practice,2024-09-18T16:59:53Z
2024,REG,NE,3,00-0037287,T,Vederian Lowe,Vederian,Lowe,Knee,,Out,Knee,,Did Not Participate In Practice,2024-09-18T17:00:02Z
2024,REG,NE,3,00-0038569,G,Sidy Sow,Sidy,Sow,Ankle,,Out,Ankle,,Did Not Participate In Practice,2024-09-18T17:00:13Z
2024,REG,NE,3,00-0035708,LB,Oshane Ximines,Oshane,Ximines,Knee,,Out,Knee,,Did Not Participate In Practice,2024-09-18T17:00:23Z
2024,REG,NE,3,00-0031852,C,David Andrews,David,Andrews,Hip,,Questionable,Hip,,Limited Participation in Practice,2024-09-18T16:59:30Z
2024,REG,NE,3,00-0036198,T,Michael Onwenu,Michael,Onwenu,Wrist,,Questionable,Wrist,,Limited Participation in Practice,2024-09-18T16:59:30Z
2024,REG,NE,3,00-0033883,S,Jabrill Peppers,Jabrill,Peppers,Shoulder,,Questionable,Shoulder,,Limited Participation in Practice,2024-09-18T16:59:30Z
2024,REG,NE,3,00-0033947,DE,Deatrich Wise,Deatrich,Wise,Shoulder,,Questionable,Shoulder,,Limited Participation in Practice,2024-09-18T16:59:30Z
2024,REG,NO,3,00-0039388,LB,Jaylan Ford,Jaylan,Ford,,,,Hamstring,,Full Participation in Practice,2024-09-20T19:16:41Z
2024,REG,NO,3,00-0039339,T,Taliese Fuaga,Taliese,Fuaga,,,,Back,,Full Participation in Practice,2024-09-20T19:16:58Z
2024,REG,NO,3,00-0033874,CB,Marshon Lattimore,Marshon,Lattimore,,,,Hamstring,,Full Participation in Practice,2024-09-20T19:16:49Z
2024,REG,NO,3,00-0037545,WR,Rashid Shaheed,Rashid,Shaheed,,,,Hip,,Full Participation in Practice,2024-09-20T19:16:41Z
2024,REG,NO,3,00-0030459,S,Tyrann Mathieu,Tyrann,Mathieu,,,,Heel,,Limited Participation in Practice,2024-09-20T19:16:41Z
2024,REG,NO,3,00-0034418,WR,Cedrick Wilson,Cedrick,Wilson,,,,Abdomen,,Limited Participation in Practice,2024-09-20T19:16:41Z
2024,REG,NO,3,00-0035656,DT,Khalen Saunders,Khalen,Saunders,Calf,,Out,Calf,,Did Not Participate In Practice,2024-09-20T19:18:48Z
2024,REG,NO,3,00-0036930,T,Landon Young,Landon,Young,Foot,,Questionable,Foot,,Did Not Participate In Practice,2024-09-20T19:19:06Z
2024,REG,NO,3,00-0038612,WR,A.T. Perry,A.T.,Perry,Illness,,Questionable,Illness,,Full Participation in Practice,2024-09-20T19:17:28Z
2024,REG,NO,3,00-0035655,S,Will Harris,Will,Harris,Shin,,Questionable,Shin,,Limited Participation in Practice,2024-09-20T19:18:09Z
2024,REG,NO,3,00-0033357,TE,Taysom Hill,Taysom,Hill,Chest,,Questionable,Chest,,Limited Participation in Practice,2024-09-20T19:18:35Z
2024,REG,NO,3,00-0037271,LB,D'Marco Jackson,D'Marco,Jackson,Calf,,Questionable,Calf,,Limited Participation in Practice,2024-09-20T19:17:28Z
2024,REG,NYG,3,00-0033290,T,Jermaine Eluemunor,Jermaine,Eluemunor,,,,Neck,,Full Participation in Practice,2024-09-20T18:16:09Z
2024,REG,NYG,3,00-0036356,LB,Isaiah Simmons,Isaiah,Simmons,,,,Not injury related - personal matter,,Full Participation in Practice,2024-09-20T18:14:42Z
2024,REG,NYG,3,00-0031957,DT,Rakeem Nunez-Roches,Rakeem,Nunez-Roches,,,,Abdomen,,Limited Participation in Practice,2024-09-20T18:15:42Z
2024,REG,NYG,3,00-0037611,LB,Kayvon Thibodeaux,Kayvon,Thibodeaux,,,,Shoulder,,Limited Participation in Practice,2024-09-20T18:12:31Z
2024,REG,NYG,3,00-0036589,CB,Nick McCloud,Nick,McCloud,Knee,,Out,Knee,,Did Not Participate In Practice,2024-09-20T18:17:14Z
2024,REG,NYG,3,00-0035713,LB,Brian Burns,Brian,Burns,Groin,,Questionable,Groin,,Limited Participation in Practice,2024-09-20T18:16:45Z
2024,REG,NYG,3,00-0039829,LB,Darius Muasau,Darius,Muasau,Knee,,Questionable,Knee,,Limited Participation in Practice,2024-09-20T18:16:45Z
2024,REG,NYJ,3,00-0036501,CB,Michael Carter,Michael,Carter,,,,Ankle,,Full Participation in Practice,2024-09-18T18:02:38Z
2024,REG,NYJ,3,00-0038120,RB,Breece Hall,Breece,Hall,,,,Quadricep,,Full Participation in Practice,2024-09-18T18:02:38Z
2024,REG,NYJ,3,00-0034384,CB,D.J. Reed,D.J.,Reed,,,,Knee,,Full Participation in Practice,2024-09-18T18:02:38Z
2024,REG,NYJ,3,00-0027947,T,Tyron Smith,Tyron,Smith,,,,Not injury related - resting player,,Full Participation in Practice,2024-09-18T18:02:46Z
2024,REG,NYJ,3,00-0037663,LB,Jermaine Johnson,Jermaine,Johnson,Achilles,,Out,Achilles - Out,,Did Not Participate In Practice,2024-09-18T18:03:14Z
2024,REG,NYJ,3,00-0031296,LB,C.J. Mosley,C.J.,Mosley,Toe,,Questionable,Toe,,Did Not Participate In Practice,2024-09-18T18:02:53Z
2024,REG,PHI,3,00-0039236,WR,Johnny Wilson,Johnny,Wilson,,,,Hamstring,,Full Participation in Practice,2024-09-20T19:55:39Z
